Railay,,Fire Wall,Boobtube,,,,6b,,,142,Thai,«««,,Sport,F,12/24/13,,,,,,,,,,,,
Railay,,Fire Wall,For Helga,,,,6a+,,,142,Thai,«««,,Sport,F,12/24/13,,,,,,,,,,,,
Railay,,Fire Wall,The Groove Tube,,,,6a,,,142,Thai,««««,,Sport,F,1/5/14,12/24/13,,,,,,,,,,,
Railay,,Monkey World,Big Wave,Pitch 1,,,6a+,,,155,Thai,«««,,Sport,F,12/28/13,,,,,,,,,,,,
Railay,,Monkey World,Big Wave,Pitch 2,,,6b,,,155,Thai,«««,,TR,,12/28/13,,,,,,,,,,,,
Railay,,Monkey World,Big Wave,Pitch 3,,,6b,,,155,Thai,«««,,Sport,F,12/28/13,,,,,,,,,,,,
Railay,,Monkey World,Big Wave,Pitch 4,,,6b,,,155,Thai,«««,,TR,,12/28/13,,,,,,,,,,,,
Railay,,The Nest,Dozer Days,,,,6c,,,159,Thai,«««,,Sport,,12/31/13,,,,,,,,,,,,
Railay,,The Nest,Little Fish,,,,6b+,,,159,Thai,«««,,Sport,,12/31/13,,,,,,,,,,,,
Railay,,The Nest,Banana Hammock,,,,6a+,,,160,Thai,«««,,Sport,F,12/31/13,,,,,,,,,,,,
Railay,Ao Nang Tower,,Orange Chandeliers,Pitch 1,,,6b,,,167,Thai,«««,,TR,,1/2/14,,,,,,,,,,,,
Railay,Ao Nang Tower,,Orange Chandeliers,Pitch 2,,,6b+,,,167,Thai,««««,,Sport,F,1/2/14,,,,,,,,,,,,
Railay,Ao Nang Tower,,Orange Chandeliers,Pitch 3,,,6c,,,167,Thai,«««,,TR/Aid,,1/2/14,,,,,,,,,,,,
Red Rock,Coco Crag,,Cocopuss,,,5.,10b,,,,,«««,,Sport,F,3/30/15,,,,,,,,,,,,
Red Rock,Coco Crag,,Ruta de Ruja,,,5.,7,,,,,«««,,TR,,3/30/15,,,,,,,,,,,,
Red Rock,Coco Crag,,Snaglepuss,,,5.,11a,,,,,«««,,Sport,,3/30/15,,,,,,,,,,,,
Red Rock,Coco Crag,,Stupid Cat,,,5.,10d,,,,,««,,Sport,,3/30/15,,,,,,,,,,,,
Red Rock,Illusion Crags,,Chameleon Pinnacle,,,5.,4,,,,,««,,Trad,F,3/27/15,,,,,,,,,,,,
Red Rock,Illusion Crags,,Con Jurors,,,5.,7,,,,,««,,TR,,3/27/15,,,,,,,,,,,,
Red Rock,Illusion Crags,,First Lady of Magic,,,5.,9,,,,,««,,Mixed,F,3/27/15,,,,,,,,,,,,
Red Rock,Willow Springs,,Big Foot,,,5.,10a,,,,,«««,,TR,,3/28/15,,,,,,,,,,,,
Red Rock,Willow Springs,,Black Track,,,5.,9,,,,,«««,,TR,,3/28/15,,,,,,,,,,,,
Red Rock,Willow Springs,,Buffalo Balls,,,5.,11d,,,,,«««,,Sport,,3/28/15,,,,,,,,,,,,
Rocky Butte,,Toothpick Wall,Blueberry Jam,,,5.,10a,,,76,PRCs,««,,TR,,5/14/13,,,,,,,,,,,,
Rocky Butte,,Toothpick Wall,Vertical Therapy,,,5.,9,,,78,PRCs,««,,Trad,F,5/14/13,,,,,,,,,,,,
Rooster Rock,,,South Face,Pitch 1,,4,,,,,,««,,Trad,RP,8/7/14,1/26/14,,,,,,,,,,,
Rooster Rock,,,South Face,Pitch 2,,5.,4,,,,,«««,,Trad,F,8/7/14,1/26/14,,,,,,,,,,,
Smith Rock,,Picnic Lunch Wall,Honey Pot,,,5.,9,,,62,Smith,««,,Sport,F,4/26/14,,,,,,,,,,,,
Smith Rock,,Picnic Lunch Wall,Teddy Bear's Picnic,Pitch 1,,5.,10a,,,62,Smith,«««,,Sport,,9/22/13,,,,,,,,,,,,
Smith Rock,,Picnic Lunch Wall,Teddy Bear's Picnic,Pitch 2,,5.,10b,,,62,Smith,«««,,Sport,,9/22/13,,,,,,,,,,,,
Smith Rock,,Picnic Lunch Wall,Voyage of the Cow Dog,Pitch 1,,5.,9,,,69,Smith,«,,TR,,9/1/13,,,,,,,,,,,,
Smith Rock,,Picnic Lunch Wall,Voyage of the Cow Dog,Pitch 2,,5.,2,,,69,Smith,««,,Sport,F,9/1/13,,,,,,,,,,,,
Smith Rock,,Picnic Lunch Wall,Voyage of the Cow Dog,Pitch 3,,5.,9,,,69,Smith,««««,,TR,,9/1/13,,,,,,,,,,,,
Smith Rock,Eastern Ship,Shipwreck Wall,Time to Power start,,,5.,10a,,,77,Smith,««,,Sport,F,1/25/15,10/12/13,,,,,,,,,,,
Smith Rock,Eastern Ship,Shipwreck Wall,Time to Shower,,,5.,8,,,77,Smith,«««,,Sport,F,1/25/15,10/12/13,,,,,,,,,,,
Smith Rock,Eastern Ship,Shipwreck Wall,Walking While Intoxicated,,,5.,10b,,,78,Smith,««,,Sport,RP,1/25/15,1/24/15,9/15/12,5/19/12,,,,,,,,,
Smith Rock,Western Ship,River Face,Phone Call From Satan,,,5.,9,,,90,Smith,«««,,Sport,RP,10/5/13,5/19/12,9/21/09,,,,,,,,,,
Smith Rock,Western Ship,River Face,Purple Headed Warrior,,,5.,7,,,90,Smith,««,,Sport,RP,8/31/13,9/14/12,5/19/12,8/15/09,7/25/09,,,,,,,,
Smith Rock,,Cocaine Wall,Chicken McNuggets,,,5.,10b,,,92,Smith,««,,Sport,,1/24/15,,,,,,,,,,,,
Smith Rock,,Cocaine Wall,Deep Impact,,,5.,10c,,,92,Smith,««,,Sport,F,1/24/15,,,,,,,,,,,,
Smith Rock,,Morning Glory Wall,Cool Ranch Flavor,,,5.,11b,,,106,Smith,««,,Sport/Aid,,1/24/15,,,,,,,,,,,,
Smith Rock,,Morning Glory Wall,Nine Gallon Buckets,,,5.,10c,,,106,Smith,«««,,TR,,3/22/14,,,,,,,,,,,,
Smith Rock,,Morning Glory Wall,Five Gallon Buckets,,,5.,8,,,110,Smith,««««,,Sport,RP,4/7/14,10/6/13,8/19/11,8/15/09,7/25/09,,,,,,,,
Smith Rock,,Morning Glory Wall,Light on the Path,,,5.,10a,,,110,Smith,«««,,Sport,RP,10/5/13,9/29/12,,,,,,,,,,,
Smith Rock,,Morning Glory Wall,The Outsiders,,,5.,9,,,110,Smith,«««,,Sport,F,9/29/12,9/14/12,,,,,,,,,,,
Smith Rock,,Morning Glory Wall,Anonymity,,,5.,9,,,111,Smith,««,,Sport,F,3/23/13,,,,,,,,,,,,
Smith Rock,,Morning Glory Wall,Lion's Jaw,,,5.,8,,,111,Smith,«««,,Trad,RP,1/24/15,4/5/14,3/23/13,10/14/12,,,,,,,,,
Smith Rock,,The Peanut,Hop on Pop,,,5.,8,,,112,Smith,««,,Sport,RP,1/24/15,3/22/14,8/15/09,,,,,,,,,,
Smith Rock,,The Peanut,Peanut Brittle,,,5.,8,,,112,Smith,««,,Sport,RP,10/5/13,5/20/12,8/20/11,,,,,,,,,,
Smith Rock,,The Peanut,Pop Goes the Nubbin,,,5.,10a,,,112,Smith,««,,Sport,F,1/24/15,,,,,,,,,,,,
Smith Rock,,Fourth Horseman,Friday's Jinx,Pitch 1,,5.,7,,R,115,Smith,««,,Trad,RP,10/11/14,4/26/14,,,,,,,,,,,
Smith Rock,,Fourth Horseman,Friday's Jinx,Pitch 2,,5.,7,,,115,Smith,«««,,Trad,F,10/11/14,4/26/14,,,,,,,,,,,
Smith Rock,,Fourth Horseman,Snuffy Smith,,,5.,9,,,115,Smith,««,,Sport,RP,9/29/12,5/20/12,,,,,,,,,,,
Smith Rock,,Fourth Horseman,Tuff It Out,,,5.,10a,,,115,Smith,«««,,Sport,RP,1/25/15,9/29/12,5/20/12,,,,,,,,,,
Smith Rock,,Fourth Horseman,Taiwan On,,,5.,10c,,,116,Smith,«««,,Sport,F,10/5/13,,,,,,,,,,,,
Smith Rock,Rope de Dope Block,,Float Like A Butterfly,,,5.,10b,,,117,Smith,««,,Sport,F,10/13/13,,,,,,,,,,,,
Smith Rock,Rope de Dope Block,,How Low Can You Go?,,,5.,7,,,117,Smith,««,,Sport,RP,10/7/13,6/7/10,9/23/09,,,,,,,,,,
Smith Rock,Rope de Dope Block,,Immortal Beloved,,,5.,9,,,117,Smith,«,,Sport,F,10/13/13,,,,,,,,,,,,
Smith Rock,Rope de Dope Block,,Low Blow,,,5.,10a,,,117,Smith,««,,Sport,RP,10/13/13,8/21/11,,,,,,,,,,,
Smith Rock,Rope de Dope Block,,Rope De Dope Crack,,,5.,8,,,117,Smith,««,,Trad,RP,4/26/14,10/13/13,,,,,,,,,,,
Smith Rock,Rope de Dope Block,,Shamu,,,5.,9,,,117,Smith,««,,Sport,RP,10/7/13,9/23/09,,,,,,,,,,,
Smith Rock,Rope de Dope Block,,Sleepy Town,,,5.,10a,,,117,Smith,««,,Sport,F,10/13/13,,,,,,,,,,,,
Smith Rock,Rope de Dope Block,,Mini-Bender,,,5.,8,,,118,Smith,««,,Sport,RP,9/29/12,5/19/12,8/19/11,,,,,,,,,,
Smith Rock,Rope de Dope Block,,Morgantown,,,5.,10a,,,118,Smith,««,,Sport,RP,9/29/12,5/19/12,8/21/11,,,,,,,,,,
Smith Rock,Rope de Dope Block,,Sting Like A Bee,,,5.,10b,,,118,Smith,«««,,Sport,F,10/7/13,,,,,,,,,,,,
Smith Rock,,The Dihedrals,Lichen It,,,5.,7,,,122,Smith,««,,Sport,,8/19/11,8/15/09,7/25/09,,,,,,,,,,
Smith Rock,,The Dihedrals,Cinnamon Slab,Pitch 1,,5.,6,,,123,Smith,«««,,Trad,RP,10/11/14,4/5/14,3/23/13,,,,,,,,,,
Smith Rock,,The Dihedrals,Cinnamon Slab,Pitch 2,,5.,5,,,123,Smith,««,,Trad,F,4/5/14,,,,,,,,,,,,
Smith Rock,,The Dihedrals,Cry Baby,,,5.,9,,,123,Smith,«««,,Sport,F,10/11/14,,,,,,,,,,,,
Smith Rock,,The Dihedrals,Easy Reader,,,5.,6,,,123,Smith,««,,Sport,RP,8/31/13,6/5/10,,,,,,,,,,,
Smith Rock,,The Dihedrals,Ginger Snap,,,5.,8,,,123,Smith,««,,Sport,F,9/22/13,,,,,,,,,,,,
Smith Rock,,The Dihedrals,Night Flight,,,5.,5,,,123,Smith,««,,Sport,RP,9/22/13,6/5/10,,,,,,,,,,,
Smith Rock,,The Dihedrals,Ancylostoma,,,5.,9,,,132,Smith,««,,Sport,RP,1/25/15,8/16/09,,,,,,,,,,,
Smith Rock,,The Dihedrals,Bookworm,Pitch 2,,5.,6,,,132,Smith,««,,Sport,F,1/25/15,,,,,,,,,,,,
Smith Rock,,The Dihedrals,Bunny Face,Pitch 1,,5.,7,,,132,Smith,«««,,Sport,RP,4/5/14,8/19/11,6/7/10,9/22/09,8/15/09,7/26/09,,,,,,,
Smith Rock,,The Dihedrals,Bunny Face,Pitch 2,,5.,6,,,132,Smith,««,,Sport,RP,4/5/14,8/19/11,6/7/10,,,,,,,,,,
Smith Rock,,The Dihedrals,Rabbit Stew,,,5.,7,,,132,Smith,««,,Trad,F,1/25/15,3/22/14,10/5/13,,,,,,,,,,
Smith Rock,,The Dihedrals,Captain Xenolith,,,5.,10b,,,134,Smith,««,,Sport,F,3/22/14,9/22/13,9/14/12,,,,,,,,,,
Smith Rock,,The Dihedrals,Helium Woman,,,5.,9,,,134,Smith,«««,,Sport,RP,9/22/13,9/14/12,,,,,,,,,,,
Smith Rock,,The Dihedrals,Lycopodophyta,,,5.,7,,,134,Smith,«««,,Trad,F,1/25/15,3/25/13,3/23/13,,,,,,,,,,
Smith Rock,,Testament Slab,Barbecue The Pope,,,5.,10b,,,143,Smith,««,,TR,,3/25/13,,,,,,,,,,,,
Smith Rock,,Testament Slab,New Testament,,,5.,10a,,,143,Smith,««,,TR,,3/23/13,,,,,,,,,,,,
Smith Rock,,Testament Slab,Revelations,,,5.,9,,,143,Smith,«««,,Sport,F,9/30/12,,,,,,,,,,,,
Smith Rock,,Testament Slab,Irreverence,,,5.,10a,,,144,Smith,««,,Sport,,4/5/14,3/25/13,,,,,,,,,,,
Smith Rock,,Testament Slab,Nightingales on Vacation,,,5.,10b,,,144,Smith,««,,Sport,RP,3/25/13,9/30/12,,,,,,,,,,,
Smith Rock,,Testament Slab,Blasphemy,,,5.,11a,,,145,Smith,«««,,Sport,,1/25/15,,,,,,,,,,,,
Smith Rock,,Combination Blocks,Dancer,,,5.,7,,,148,Smith,««,,Sport,RP,4/5/14,6/5/10,9/21/09,7/26/09,,,,,,,,,
Smith Rock,,Combination Blocks,Kathleen Finds An Edge,,,5.,7,,,148,Smith,«,,Sport,F,5/3/14,,,,,,,,,,,,
Smith Rock,Smith Rock Group,Northeast Face,Lost in Space,Pitch 1,,5.,6,,,155,Smith,«,,Sport,F,5/30/15,,,,,,,,,,,,
Smith Rock,Smith Rock Group,Northeast Face,Lost in Space,Pitch 2,,5.,10c,,,155,Smith,««,,TR,,5/30/15,,,,,,,,,,,,
Smith Rock,Smith Rock Group,Northeast Face,Lost in Space,Pitch 3,,5.,10b,,,155,Smith,««,,Sport/Aid,,5/30/15,,,,,,,,,,,,
Smith Rock,,Phoenix Buttress,Drill 'Em And Fill 'Em,,,5.,10a,,,168,Smith,««,,Sport,F,9/14/12,,,,,,,,,,,,
Smith Rock,,Phoenix Buttress,Phoenix,,,5.,10a,,,168,Smith,«««,,Sport,F,10/1/12,9/14/12,,,,,,,,,,,
Smith Rock,,Phoenix Buttress,J.T.'s Route,,,5.,10b,,,169,Smith,««««,,Sport,F,9/1/13,10/1/12,,,,,,,,,,,
Smith Rock,,Phoenix Buttress,Scary Llamas,,Hissing Llamas,5.,8,,,169,Smith,«««,,Sport,RP,4/7/14,9/21/09,,,,,,,,,,,
Smith Rock,Smith Rock Group,Northwest Face,Wherever I May Roam,Pitch 1,Adventurous 9904,5.,8,,,175,Smith,«««,,Sport,F,10/14/12,,,,,,,,,,,,
Smith Rock,Smith Rock Group,Northwest Face,Wherever I May Roam,Pitch 2,,5.,9,,,175,Smith,«««,,TR,,10/14/12,,,,,,,,,,,,
Smith Rock,Smith Rock Group,Northwest Face,Wherever I May Roam,Pitch 3,,5.,9,,,175,Smith,««««,,Sport,F,10/14/12,,,,,,,,,,,,
Smith Rock,Smith Rock Group,Northwest Face,Wherever I May Roam,Pitch 4,,5.,9,,,175,Smith,««««,,TR,,10/14/12,,,,,,,,,,,,
Smith Rock,Smith Rock Group,Northwest Face,Wherever I May Roam,Pitch 5,,5.,8,,,175,Smith,««,,Sport,F,10/14/12,,,,,,,,,,,,
Smith Rock,Smith Rock Group,Northwest Face,Why Art Thou?,,,5.,8,,,176,Smith,,,Sport,,8/20/11,,,,,,,,,,,,
Smith Rock,Smith Rock Group,Northwest Face,My Little Pony,,,5.,5,,,177,Smith,«,,Sport,RP,10/6/13,6/6/10,,,,,,,,,,,
Smith Rock,Smith Rock Group,Northwest Face,Chalk Wave,,,5.,8,,,179,Smith,«««,,Sport,,8/20/11,6/6/10,,,,,,,,,,,
Smith Rock,Cod Rock,,Sunset Slab,,,5.,9,,,180,Smith,«««,,Sport,F,4/7/14,,,,,,,,,,,,
Smith Rock,Christian Brothers,West Face,Lunatic To Love,,,5.,10a,,,186,Smith,«««,,Sport,F,9/16/12,,,,,,,,,,,,
Smith Rock,Christian Brothers,West Face,Benedictine Punk,,,5.,7,,,189,Smith,««,,Sport,RP,9/30/12,6/6/10,,,,,,,,,,,
Smith Rock,Christian Brothers,West Face,Innocent Victim,,,5.,10b,,,189,Smith,««,,Sport,RP,9/15/12,,,,,,,,,,,,
Smith Rock,Snake Rock,,Don't Tread On Me,,,5.,8,,,190,Smith,«««,,Sport,RP,9/30/12,9/16/12,,,,,,,,,,,
Smith Rock,Snake Rock,,Iguanas on Elm Street,,,5.,10c,,,191,Smith,«««,,Sport,RP,9/30/12,,,,,,,,,,,,
Smith Rock,West Side Crags,Spiderman Buttress,Spiderman,Pitch 1,,5.,7,,,195,Smith,««,,TR,,10/14/12,,,,,,,,,,,,
Smith Rock,West Side Crags,Spiderman Buttress,Spiderman,Pitch 2,,5.,7,,,195,Smith,«««,,Trad,F,10/14/12,,,,,,,,,,,,
Smith Rock,West Side Crags,Spiderman Buttress,Spiderman,Pitch 3,,5.,7,,,195,Smith,«««,,TR,,10/14/12,,,,,,,,,,,,
Smith Rock,,Mesa Verde,Cosmos,,,5.,10a,,,203,Smith,««,,Sport,RP,9/21/13,9/16/12,,,,,,,,,,,
Smith Rock,,Mesa Verde,Moons of Pluto,,,5.,10d,,,203,Smith,«««,,Sport,,9/21/13,,,,,,,,,,,,
Smith Rock,,Mesa Verde,Screaming Yellow Zonkers,,,5.,10b,,,203,Smith,«««,,Sport,RP,9/16/12,,,,,,,,,,,,
Smith Rock,,Pleasure Palace,Red Scare,,,5.,10b,,,204,Smith,«««,,Sport,F,10/12/13,,,,,,,,,,,,
Smith Rock,,Pleasure Palace,Watermark,,,5.,9,,,204,Smith,«««,,Sport,RP,10/6/13,8/20/11,,,,,,,,,,,
Smith Rock,,Pleasure Palace,We Be Toys,,,5.,10a,,,204,Smith,««,,Sport,F,10/6/13,,,,,,,,,,,,
Smith Rock,,Pleasure Palace,Aggro Bumbly,,,5.,10d,,,205,Smith,««,,TR,,10/12/13,,,,,,,,,,,,
Smith Rock,,Pleasure Palace,Bop 'Till You Drop,,,5.,11a,,,205,Smith,«««,,Sport,RP,10/6/13,9/21/13,,,,,,,,,,,
Smith Rock,,Pleasure Palace,Little Wicked Thing,,,5.,10a,,,205,Smith,«««,,Sport,F,9/21/13,,,,,,,,,,,,
Smith Rock,,Pleasure Palace,Matthew 7:24,,,5.,10b,,,205,Smith,«««,,Sport,F,10/12/13,9/21/13,,,,,,,,,,,
Smith Rock,,Pleasure Palace,Sea of Green,,,5.,7,,,205,Smith,««,,Sport,F,10/6/13,9/21/13,,,,,,,,,,,
Smith Rock,,Pleasure Palace,Xanadu,,,5.,10a,,,205,Smith,««,,Sport,F,10/6/13,9/21/13,,,,,,,,,,,
Smith Rock,Monkey Face,,West Face Variation,Pitch 1,,5.,7,,,214,Smith,«««,,TR,,10/12/14,,,,,,,,,,,,
Smith Rock,Monkey Face,,West Face Variation Direct,,,5.,8,,,214,Smith,«««,,Trad/Aid,,10/12/14,,,,,,,,,,,,
Smith Rock,Monkey Face,,Pioneer Route,Pitch 3,,,A1,,,221,Smith,«««,,TR/Aid,,10/12/14,,,,,,,,,,,,
Smith Rock,Monkey Face,,Pioneer Route,Pitch 4,,5.,7,,,221,Smith,«««,,Trad,,10/12/14,,,,,,,,,,,,
Smith Rock,Monkey Face,,Pioneer Route,Pitch 5,,5.,4,,,221,Smith,««,,Trad,F,10/12/14,,,,,,,,,,,,
Smith Rock,,Kiss of the Lepers Area,First Kiss,Pitch 1,"Scabies, Pitch 1",5.,7,,,225,Smith,««,,Sport,F,10/1/12,9/15/12,,,,,,,,,,,
Smith Rock,,Kiss of the Lepers Area,First Kiss,Pitch 2,"Scabies, Pitch 2",5.,8,,,225,Smith,««,,Sport,RP,10/1/12,9/15/12,,,,,,,,,,,
Smith Rock,,Kiss of the Lepers Area,First Kiss,Pitch 3,,5.,4,,,225,Smith,««,,Sport,F,10/1/12,9/15/12,,,,,,,,,,,
Smith Rock,,Kiss of the Lepers Area,First Kiss,Pitch 4,,5.,7,,,225,Smith,««,,Sport,RP,10/1/12,9/15/12,,,,,,,,,,,
Smith Rock,,Kiss of the Lepers Area,First Kiss,Pitch 5,Ryan's Song,5.,7,,,225,Smith,«««,,Sport,F,10/1/12,9/15/12,,,,,,,,,,,
Smith Rock,,Red Wall,Dances With Clams,,,5.,10a,,,232,Smith,«««,,Sport,RP,3/24/13,,,,,,,,,,,,
Smith Rock,,Red Wall,Pop Art,,,5.,10b,,,232,Smith,««,,Sport,F,3/24/13,,,,,,,,,,,,
Smith Rock,,Red Wall,Animal Farm,,,5.,10c,,,234,Smith,«««,,Sport,F,3/24/13,,,,,,,,,,,,
Smith Rock,,Red Wall,Super Slab,Pitch 1,,5.,5,,,234,Smith,«««,,Trad,RP,5/30/15,4/26/14,,,,,,,,,,,
Smith Rock,,Red Wall,Super Slab,Pitch 2,,5.,4,,,234,Smith,«,,Trad,F,5/30/15,4/26/14,,,,,,,,,,,
Smith Rock,,Red Wall,Super Slab,Pitch 3,,5.,6,,,234,Smith,««««,,Trad,F,5/30/15,4/26/14,,,,,,,,,,,
Smith Rock,,Red Wall,Papillion,,,5.,8,,,235,Smith,«««,,Sport,F,3/24/13,,,,,,,,,,,,
Smith Rock,,Red Wall,Chouinard's Crack,,,5.,9,,,239,Smith,««««,,Trad,RP,10/11/14,4/26/14,10/13/12,,,,,,,,,,
Smith Rock,,Red Wall,Moscow,Pitch 1,,5.,7,,,239,Smith,«««,,Trad,RP,5/30/15,10/11/14,10/13/12,,,,,,,,,,
Smith Rock,,Red Wall,Moscow,Pitch 2,,5.,6,,,239,Smith,«««,,Trad,,5/30/15,10/11/14,10/13/12,,,,,,,,,,
Smith Rock,,Red Wall,Moscow,Pitch 3,,5.,6,,,239,Smith,«««,,Trad,RP,5/30/15,10/11/14,10/13/12,,,,,,,,,,
Smith Rock,,Red Wall,Breakdown in Paradise,,,5.,10b,,,240,Smith,««,,Sport,RP,10/11/14,3/24/13,10/13/12,,,,,,,,,,
Smith Rock,Koala Rock,,Suck My Kiss,,,5.,10a,,,276,Smith,«««,,Sport,F,8/31/13,,,,,,,,,,,,
Smith Rock,Koala Rock,,Thin Air,Pitch 2,,5.,10a,,,276,Smith,««««,,TR,,8/31/13,,,,,,,,,,,,
Smith Rock,Koala Rock,,Thin Air,Pitch 3,,5.,10b,,,276,Smith,««««,,Sport,F,8/31/13,,,,,,,,,,,,
Smith Rock,Koala Rock,,Buffalo Power,,,5.,10c,,,277,Smith,««««,,Sport,F,8/31/13,10/2/12,,,,,,,,,,,
Smith Rock,Koala Rock,,Round Here,,,5.,6,,,278,Smith,«,,Sport,RP,4/6/14,,,,,,,,,,,,
Smith Rock,Koala Rock,,Round There,,,5.,7,,,278,Smith,«««,,Sport,RP,4/6/14,8/31/13,10/2/12,,,,,,,,,,
Smith Rock,Koala Rock,,Round River,Pitch 1,,5.,4,,,279,Smith,«««,"Linked pitches 1 and 2, Used only a small nut on 2nd pitch",Sport,F,4/6/14,,,,,,,,,,,,
Smith Rock,Koala Rock,,Round River,Pitch 2,,5.,3,,,279,Smith,«««,,Sport,F,4/6/14,,,,,,,,,,,,
Smith Rock,Koala Rock,,Round River Direct,Pitch 3,,5.,8,,,279,Smith,«««,,Sport,F,4/6/14,,,,,,,,,,,,
Smith Rock,,The Mudpile,Carla the Stripper,,,5.,8,,,289,Smith,«««,,Sport,F,10/2/12,,,,,,,,,,,,
Smith Rock,,The Mudpile,Kid-Packed Mini-Van from Hell,,,5.,11a,,,289,Smith,«««,,Sport,F,8/31/13,,,,,,,,,,,,
Smith Rock,,The Mudpile,Lusty Lady,,,5.,8,,,289,Smith,«««,,Sport,RP,4/6/14,8/31/13,,,,,,,,,,,
Smith Rock,,The Mudpile,Truth Assassin,,,5.,10a,,,289,Smith,«,,Sport,F,10/2/12,,,,,,,,,,,,
Smith Rock,,Northern Point,Handyman,,,5.,8,,,312,Smith,««,,Trad,F,10/13/13,,,,,,,,,,,,
Smith Rock,,Northern Point,Meat Grinder,,,5.,8,,,312,Smith,««,,Trad,,10/13/13,,,,,,,,,,,,
Squamish,Upper Malamute,Jacob's Wall,Consolation,,,5.,10c,,,154,CGS,««,,TR/Aid,,7/4/14,,,,,,,,,,,,
Squamish,Upper Malamute,Stooges Slab,Larry,,,5.,9,,,157,CGS,««,,TR,,7/4/14,,,,,,,,,,,,
Tuolumne Meadows,Cathedral Peak,,Southeast Buttress,Pitch 1,,5.,4,,,,,«««,,Trad,F,7/21/14,,,,,,,,,,,,
Tuolumne Meadows,Cathedral Peak,,Southeast Buttress,Pitch 2,,5.,6,,,,,«««,,TR,,7/21/14,,,,,,,,,,,,
Tuolumne Meadows,Cathedral Peak,,Southeast Buttress,Pitch 3,,5.,6,,,,,«««,,Trad,F,7/21/14,,,,,,,,,,,,
Tuolumne Meadows,Cathedral Peak,,Southeast Buttress,Pitch 4,,5.,7,,,,,«««,,TR,,7/21/14,,,,,,,,,,,,
Tuolumne Meadows,Cathedral Peak,,Southeast Buttress,Pitch 5,,5.,9,,,,,«««,,TR,,7/21/14,,,,,,,,,,,,
Tuolumne Meadows,Cathedral Peak,,Southeast Buttress,Pitch 6,,4,,,,,,«««,,Trad,F,7/21/14,,,,,,,,,,,,
Tuolumne Meadows,Daff Dome,,West Crack,Pitch 1,,5.,9,,,,,«««,,TR,,7/21/14,,,,,,,,,,,,
Tuolumne Meadows,Daff Dome,,West Crack,Pitch 2,,5.,8,,,,,«««,,TR,,7/21/14,,,,,,,,,,,,
Tuolumne Meadows,Daff Dome,,West Crack,Pitch 3,,5.,7,,,,,«««,,TR,,7/21/14,,,,,,,,,,,,
Tuolumne Meadows,Daff Dome,,West Crack,Pitch 4,,5.,4,,,,,«««,,TR,,7/21/14,,,,,,,,,,,,
Tuolumne Meadows,Daff Dome,,West Crack,Pitch 5,,5.,5,,,,,««,,Trad,F,7/21/14,,,,,,,,,,,,
Tuolumne Meadows,Fairview Dome,,Regular Route,Pitch 1,,5.,9,,,,,«««,,TR,,7/24/14,,,,,,,,,,,,
Tuolumne Meadows,Fairview Dome,,Regular Route,Pitch 10,,4,,,,,,««,,TR,,7/24/14,,,,,,,,,,,,
Tuolumne Meadows,Fairview Dome,,Regular Route,Pitch 11,,4,,,,,,««,,TR,,7/24/14,,,,,,,,,,,,
Tuolumne Meadows,Fairview Dome,,Regular Route,Pitch 12,,4,,,,,,««,,TR,,7/24/14,,,,,,,,,,,,
Tuolumne Meadows,Fairview Dome,,Regular Route,Pitch 2,,5.,8,,,,,«««,,TR,,7/24/14,,,,,,,,,,,,
Tuolumne Meadows,Fairview Dome,,Regular Route,Pitch 3,,5.,6,,,,,«««,,TR,,7/24/14,,,,,,,,,,,,
Tuolumne Meadows,Fairview Dome,,Regular Route,Pitch 4,,5.,8,,,,,«««,,TR,,7/24/14,,,,,,,,,,,,
Tuolumne Meadows,Fairview Dome,,Regular Route,Pitch 5,,5.,6,,,,,«««,,TR,,7/24/14,,,,,,,,,,,,
Tuolumne Meadows,Fairview Dome,,Regular Route,Pitch 6,,5.,7,,,,,«««,,TR,,7/24/14,,,,,,,,,,,,
Tuolumne Meadows,Fairview Dome,,Regular Route,Pitch 7,,5.,7,,,,,«««,,TR,,7/24/14,,,,,,,,,,,,
Tuolumne Meadows,Fairview Dome,,Regular Route,Pitch 8,,4,,,,,,««,,TR,,7/24/14,,,,,,,,,,,,
Tuolumne Meadows,Fairview Dome,,Regular Route,Pitch 9,,4,,,,,,««,,TR,,7/24/14,,,,,,,,,,,,
Tuolumne Meadows,Matthes Crest,,Traverse from South to North,,,5.,7,,,,,«««,Ken led and we simul-ed most. Rappeled from the notch after south summit,TR,,7/22/14,,,,,,,,,,,,
Tuolumne Meadows,Western Front,,Ace in the Hole,,,5.,10a,,R/X,,,««,,TR,,7/23/14,,,,,,,,,,,,
Tuolumne Meadows,Western Front,,Deadheads Delight,,,5.,9,,R,,,««,,TR,,7/23/14,,,,,,,,,,,,
Yosemite,El Capitan,,"La Cosita, Left",,,5.,7,,,,,««,,TR,,4/29/15,,,,,,,,,,,,
Yosemite,El Capitan,,"La Cosita, Right",,,5.,9,,,,,««,,TR,,4/29/15,,,,,,,,,,,,
Yosemite,El Capitan,,"Little John, Right",Pitch 1,,5.,8,,,,,««,,TR,,4/29/15,,,,,,,,,,,,
Yosemite,El Capitan,,Moby Dick,Pitch 1,,5.,10a,,,,,«««,,TR,,7/25/14,,,,,,,,,,,,
Yosemite,El Capitan,,Moby Dick,Pitch 2,,5.,8,,,,,«««,,TR,,7/25/14,,,,,,,,,,,,
